datetime,water_level,pressure,water_temp
2022-12-11 15:00:00,1.91,1025.0,9.5
2022-12-11 16:00:00,1.858,1023.8,9.3
2022-12-11 17:00:00,1.632,1022.6,9.1
2022-12-11 18:00:00,1.295,1021.3,8.9
2022-12-11 19:00:00,0.96,1020.2,8.9
2022-12-11 20:00:00,0.796,1020.0,8.9
2022-12-11 21:00:00,0.702,1019.6,9.0
2022-12-11 22:00:00,0.695,1019.3,9.0
2022-12-11 23:00:00,0.858,1019.0,8.9
2022-12-12 00:00:00,1.061,1018.9,8.9
2022-12-12 01:00:00,1.296,1019.0,8.7
2022-12-12 02:00:00,1.456,1018.7,9.6
2022-12-12 03:00:00,1.566,1018.8,9.3
2022-12-12 04:00:00,1.578,1018.8,9.1
2022-12-12 05:00:00,1.463,1018.3,8.9
2022-12-12 06:00:00,1.25,1018.1,8.5
2022-12-12 07:00:00,0.929,1018.5,8.6
2022-12-12 08:00:00,0.724,1018.7,8.8
2022-12-12 09:00:00,0.609,1018.8,9.1
2022-12-12 10:00:00,0.648,1019.1,8.7
2022-12-12 11:00:00,0.852,1019.7,8.7
2022-12-12 12:00:00,1.144,1020.2,8.6
2022-12-12 13:00:00,1.429,1021.1,9.2
2022-12-12 14:00:00,1.616,1021.7,9.0
2022-12-12 15:00:00,1.707,1022.1,9.0
2022-12-12 16:00:00,1.763,1022.0,9.0
2022-12-12 17:00:00,1.651,1021.7,8.8
2022-12-12 18:00:00,1.41,1021.6,8.5
2022-12-12 19:00:00,1.065,1021.5,8.5
2022-12-12 20:00:00,0.764,1022.2,8.5
2022-12-12 21:00:00,0.564,1022.4,8.7
2022-12-12 22:00:00,0.464,1023.1,8.7
2022-12-12 23:00:00,0.532,1023.9,8.5
2022-12-13 00:00:00,0.722,1024.4,8.8
2022-12-13 01:00:00,0.933,1024.7,8.7
2022-12-13 02:00:00,1.141,1024.9,9.0
2022-12-13 03:00:00,1.332,1025.1,8.9
2022-12-13 04:00:00,1.456,1025.3,8.6
2022-12-13 05:00:00,1.478,1025.4,8.5
2022-12-13 06:00:00,1.361,1025.6,8.1
2022-12-13 07:00:00,1.107,1025.5,7.9
2022-12-13 08:00:00,0.819,1025.6,8.0
2022-12-13 09:00:00,0.667,1025.1,8.4
2022-12-13 10:00:00,0.65,1025.3,7.9
2022-12-13 11:00:00,0.742,1025.6,8.6
2022-12-13 12:00:00,0.911,1025.9,8.5
2022-12-13 13:00:00,1.152,1026.5,8.5
2022-12-13 14:00:00,1.409,1026.5,8.6
2022-12-13 15:00:00,1.562,1026.5,8.5
2022-12-13 16:00:00,1.629,1026.0,8.4
2022-12-13 17:00:00,1.638,1025.5,8.6
2022-12-13 18:00:00,1.509,1024.4,8.2
2022-12-13 19:00:00,1.23,1024.1,8.0
2022-12-13 20:00:00,0.885,1023.8,7.9
2022-12-13 21:00:00,0.647,1023.9,8.1
2022-12-13 22:00:00,0.53,1024.2,8.1
2022-12-13 23:00:00,0.51,1024.1,8.0
2022-12-14 00:00:00,0.612,1023.8,8.4
2022-12-14 01:00:00,0.776,1023.6,8.3
2022-12-14 02:00:00,0.951,1023.0,8.0
2022-12-14 03:00:00,1.088,1022.1,8.9
2022-12-14 04:00:00,1.252,1021.0,8.4
2022-12-14 05:00:00,1.418,1020.3,8.4
2022-12-14 06:00:00,1.402,1020.0,8.2
2022-12-14 07:00:00,1.206,1020.0,7.8
2022-12-14 08:00:00,0.895,1020.3,7.0
2022-12-14 09:00:00,0.581,1020.0,7.6
2022-12-14 10:00:00,0.422,1020.4,8.1
2022-12-14 11:00:00,0.369,1020.4,7.9
2022-12-14 12:00:00,0.4,1020.7,7.8
2022-12-14 13:00:00,0.592,1020.8,8.0
2022-12-14 14:00:00,0.974,1021.3,7.3
2022-12-14 15:00:00,1.241,1021.2,8.6
2022-12-14 16:00:00,1.418,1020.9,8.2
2022-12-14 17:00:00,1.43,1020.6,8.3
2022-12-14 18:00:00,1.359,1020.4,8.2
2022-12-14 19:00:00,1.143,1020.1,7.8
2022-12-14 20:00:00,0.877,1020.2,7.3
2022-12-14 21:00:00,0.567,1020.7,7.5
2022-12-14 22:00:00,0.429,1021.0,7.7
2022-12-14 23:00:00,0.39,1021.1,7.5
2022-12-15 00:00:00,0.392,1021.7,7.7
2022-12-15 01:00:00,0.498,1022.4,7.8
2022-12-15 02:00:00,0.673,1022.3,7.7
2022-12-15 03:00:00,0.804,1023.2,7.5
2022-12-15 04:00:00,1.036,1023.4,8.2
2022-12-15 05:00:00,1.3,1023.1,8.1
2022-12-15 06:00:00,1.453,1023.6,7.9
2022-12-15 07:00:00,1.407,1023.5,7.7
2022-12-15 08:00:00,1.239,1023.2,7.7
2022-12-15 09:00:00,0.997,1023.7,7.4
2022-12-15 10:00:00,0.836,1023.5,7.2
2022-12-15 11:00:00,0.796,1024.1,7.6
2022-12-15 12:00:00,0.835,1024.6,7.7
2022-12-15 13:00:00,0.965,1024.6,7.7
2022-12-15 14:00:00,1.173,1024.4,7.9
2022-12-15 15:00:00,1.428,1023.9,8.2
2022-12-15 16:00:00,1.598,1023.1,8.0
2022-12-15 17:00:00,1.699,1021.9,7.9
2022-12-15 18:00:00,1.785,1020.5,8.0
2022-12-15 19:00:00,1.803,1019.9,8.0
2022-12-15 20:00:00,1.662,1018.5,7.9
2022-12-15 21:00:00,1.516,1019.1,7.7
2022-12-15 22:00:00,1.23,1018.5,8.0
2022-12-15 23:00:00,1.091,1017.9,7.8
2022-12-16 00:00:00,1.018,1016.1,7.8
2022-12-16 01:00:00,1.051,1015.9,7.8
2022-12-16 02:00:00,1.187,1015.1,7.6
2022-12-16 03:00:00,1.355,1013.8,7.7
2022-12-16 04:00:00,1.628,1012.8,7.9
2022-12-16 05:00:00,1.87,1010.8,8.2
2022-12-16 06:00:00,2.078,1009.4,7.8
2022-12-16 07:00:00,2.128,1008.8,8.3
2022-12-16 08:00:00,2.04,1008.0,8.0
2022-12-16 09:00:00,1.964,1007.2,8.2
2022-12-16 10:00:00,1.758,1005.8,7.8
2022-12-16 11:00:00,1.593,1005.0,7.8
2022-12-16 12:00:00,1.501,1004.3,7.9
2022-12-16 13:00:00,1.489,1003.5,7.9
2022-12-16 14:00:00,1.544,1003.2,7.8
2022-12-16 15:00:00,1.714,1002.4,7.9
2022-12-16 16:00:00,1.838,1001.5,7.7
2022-12-16 17:00:00,1.96,1000.3,8.1
2022-12-16 18:00:00,2.05,999.9,7.8
2022-12-16 19:00:00,2.093,1001.6,8.0
2022-12-16 20:00:00,1.914,1001.7,8.0
2022-12-16 21:00:00,1.745,1002.6,7.7
2022-12-16 22:00:00,1.436,1003.2,7.7
2022-12-16 23:00:00,1.192,1003.6,7.8
2022-12-17 00:00:00,0.999,1003.9,7.7
2022-12-17 01:00:00,0.833,1003.8,7.8
2022-12-17 02:00:00,0.818,1004.0,7.7
2022-12-17 03:00:00,0.911,1003.7,7.5
2022-12-17 04:00:00,1.107,1003.4,7.4
2022-12-17 05:00:00,1.369,1003.4,7.5
2022-12-17 06:00:00,1.57,1003.5,7.7
2022-12-17 07:00:00,1.635,1003.7,7.7
2022-12-17 08:00:00,1.568,1003.9,7.6
2022-12-17 09:00:00,1.375,1003.8,7.3
2022-12-17 10:00:00,1.141,1004.7,7.0
2022-12-17 11:00:00,0.896,1005.9,6.7
2022-12-17 12:00:00,0.695,1006.7,7.1
2022-12-17 13:00:00,0.503,1007.3,7.2
2022-12-17 14:00:00,0.393,1007.8,7.5
2022-12-17 15:00:00,0.427,1008.2,7.2
2022-12-17 16:00:00,0.586,1007.5,7.2
2022-12-17 17:00:00,0.89,1006.9,7.1
2022-12-17 18:00:00,1.137,1006.5,7.7
2022-12-17 19:00:00,1.239,1006.6,7.7
2022-12-17 20:00:00,1.255,1007.1,7.4
2022-12-17 21:00:00,1.151,1007.9,7.1
2022-12-17 22:00:00,1.013,1008.8,6.7
2022-12-17 23:00:00,0.757,1009.4,6.8
2022-12-18 00:00:00,0.546,1009.8,6.7
2022-12-18 01:00:00,0.377,1010.1,7.2
2022-12-18 02:00:00,0.291,1010.7,7.2
2022-12-18 03:00:00,0.318,1010.8,7.1
2022-12-18 04:00:00,0.542,1010.9,7.2
2022-12-18 05:00:00,0.902,1011.0,7.0
2022-12-18 06:00:00,1.238,1011.2,7.3
2022-12-18 07:00:00,1.479,1011.0,7.2
2022-12-18 08:00:00,1.531,1012.0,7.4
2022-12-18 09:00:00,1.51,1011.6,7.3
2022-12-18 10:00:00,1.421,1011.7,7.0
2022-12-18 11:00:00,1.279,1012.0,6.8
2022-12-18 12:00:00,0.976,1012.0,6.7
2022-12-18 13:00:00,0.742,1012.6,6.8
2022-12-18 14:00:00,0.567,1013.1,6.9
2022-12-18 15:00:00,0.525,1013.3,6.9
2022-12-18 16:00:00,0.652,1013.0,7.1
2022-12-18 17:00:00,0.87,1012.5,7.2
2022-12-18 18:00:00,1.139,1012.5,7.0
2022-12-18 19:00:00,1.305,1012.7,7.4
2022-12-18 20:00:00,1.363,1013.6,7.4
2022-12-18 21:00:00,1.375,1014.5,7.3
2022-12-18 22:00:00,1.313,1015.5,7.1
2022-12-18 23:00:00,1.164,1016.3,6.9
2022-12-19 00:00:00,0.892,1017.1,6.6
2022-12-19 01:00:00,0.583,1017.6,7.0
2022-12-19 02:00:00,0.334,1017.9,7.1
2022-12-19 03:00:00,0.205,1018.3,6.9
2022-12-19 04:00:00,0.261,1019.1,6.8
2022-12-19 05:00:00,0.517,1019.3,7.0
2022-12-19 06:00:00,0.855,1019.5,6.8
2022-12-19 07:00:00,1.192,1020.4,7.6
2022-12-19 08:00:00,1.371,1020.9,7.2
2022-12-19 09:00:00,1.435,1020.9,7.2
2022-12-19 10:00:00,1.46,1021.5,7.2
2022-12-19 11:00:00,1.28,1021.7,6.8
2022-12-19 12:00:00,1.037,1022.4,6.6
2022-12-19 13:00:00,0.694,1023.0,6.8
2022-12-19 14:00:00,0.438,1023.1,6.7
2022-12-19 15:00:00,0.23,1023.9,6.9
2022-12-19 16:00:00,0.169,1023.5,6.8
2022-12-19 17:00:00,0.291,1023.2,6.6
2022-12-19 18:00:00,0.574,1022.9,6.8
2022-12-19 19:00:00,0.869,1023.2,6.6
2022-12-19 20:00:00,1.038,1024.1,7.6
2022-12-19 21:00:00,1.09,1024.5,7.3
2022-12-19 22:00:00,1.099,1024.8,7.1
2022-12-19 23:00:00,1.055,1025.0,7.0
2022-12-20 00:00:00,0.85,1025.3,6.5
2022-12-20 01:00:00,0.523,1025.7,6.4
2022-12-20 02:00:00,0.264,1026.1,6.6
2022-12-20 03:00:00,0.075,1026.4,6.8
2022-12-20 04:00:00,-0.014,1027.2,6.6
2022-12-20 05:00:00,0.078,1027.0,6.7
2022-12-20 06:00:00,0.378,1026.9,6.7
2022-12-20 07:00:00,0.764,1027.1,6.5
2022-12-20 08:00:00,1.108,1027.2,7.4
2022-12-20 09:00:00,1.391,1027.5,7.2
2022-12-20 10:00:00,1.556,1028.2,7.3
2022-12-20 11:00:00,1.577,1028.5,6.8
2022-12-20 12:00:00,1.303,1029.3,6.6
2022-12-20 13:00:00,0.934,1030.4,6.8
2022-12-20 14:00:00,0.53,1030.1,6.3
2022-12-20 15:00:00,0.257,1030.4,6.9
2022-12-20 16:00:00,0.079,1029.9,6.7
2022-12-20 17:00:00,0.044,1029.2,6.8
2022-12-20 18:00:00,0.3,1028.7,6.8
2022-12-20 19:00:00,0.647,1028.6,6.9
2022-12-20 20:00:00,0.953,1028.5,6.9
2022-12-20 21:00:00,1.14,1029.0,7.3
2022-12-20 22:00:00,1.293,1029.6,7.2
2022-12-20 23:00:00,1.378,1030.1,7.4
2022-12-21 00:00:00,1.299,1030.5,7.3
2022-12-21 01:00:00,1.055,1030.7,7.2
2022-12-21 02:00:00,0.631,1030.9,7.2
2022-12-21 03:00:00,0.29,1030.8,6.9
2022-12-21 04:00:00,0.102,1031.2,7.0
2022-12-21 05:00:00,0.104,1031.0,6.9
2022-12-21 06:00:00,0.423,1031.0,6.8
2022-12-21 07:00:00,0.836,1031.5,6.9
2022-12-21 08:00:00,1.233,1031.8,6.8
2022-12-21 09:00:00,1.514,1031.7,7.2
2022-12-21 10:00:00,1.731,1031.9,7.3
2022-12-21 11:00:00,1.88,1032.0,7.1
2022-12-21 12:00:00,1.828,1032.8,6.9
2022-12-21 13:00:00,1.559,1032.9,7.0
2022-12-21 14:00:00,1.169,1033.2,7.0
2022-12-21 15:00:00,0.752,1033.8,7.1
2022-12-21 16:00:00,0.411,1033.3,6.9
2022-12-21 17:00:00,0.161,1032.6,7.0
2022-12-21 18:00:00,0.133,1032.3,7.2
2022-12-21 19:00:00,0.403,1031.8,7.1
2022-12-21 20:00:00,0.746,1032.0,7.0
2022-12-21 21:00:00,1.104,1031.9,7.4
2022-12-21 22:00:00,1.393,1032.1,7.3
2022-12-21 23:00:00,1.562,1032.2,7.3
2022-12-22 00:00:00,1.564,1032.3,7.3
2022-12-22 01:00:00,1.311,1032.3,7.2
2022-12-22 02:00:00,0.962,1032.2,7.3
2022-12-22 03:00:00,0.572,1032.7,7.1
2022-12-22 04:00:00,0.309,1033.2,7.0
2022-12-22 05:00:00,0.128,1032.5,7.1
2022-12-22 06:00:00,0.11,1032.6,7.0
2022-12-22 07:00:00,0.314,1032.4,6.8
2022-12-22 08:00:00,0.72,1031.8,6.9
2022-12-22 09:00:00,1.23,1031.5,7.0
2022-12-22 10:00:00,1.598,1031.3,7.1
2022-12-22 11:00:00,1.871,1030.8,7.1
2022-12-22 12:00:00,1.991,1030.1,7.0
2022-12-22 13:00:00,1.842,1029.4,7.0
2022-12-22 14:00:00,1.508,1029.2,7.2
2022-12-22 15:00:00,1.056,1028.3,7.2
2022-12-22 16:00:00,0.681,1027.8,7.1
2022-12-22 17:00:00,0.353,1026.5,7.1
2022-12-22 18:00:00,0.136,1025.0,7.1
2022-12-22 19:00:00,0.102,1024.0,7.1
2022-12-22 20:00:00,0.418,1022.6,7.0
2022-12-22 21:00:00,0.797,1021.5,6.9
2022-12-22 22:00:00,1.277,1020.1,7.1
2022-12-22 23:00:00,1.658,1018.6,7.0
2022-12-23 00:00:00,1.863,1017.3,7.0
2022-12-23 01:00:00,1.905,1014.7,7.1
2022-12-23 02:00:00,1.712,1013.5,7.1
2022-12-23 03:00:00,1.267,1009.9,7.1
2022-12-23 04:00:00,0.909,1007.5,7.1
2022-12-23 05:00:00,0.699,1003.8,7.1
2022-12-23 06:00:00,0.651,1001.6,7.2
2022-12-23 07:00:00,0.667,998.3,7.2
2022-12-23 08:00:00,1.026,995.8,7.2
2022-12-23 09:00:00,1.535,993.5,7.1
2022-12-23 10:00:00,2.085,991.0,6.9
2022-12-23 11:00:00,2.446,990.1,7.2
2022-12-23 12:00:00,2.628,990.7,7.2
2022-12-23 13:00:00,2.6,990.1,7.3
2022-12-23 14:00:00,2.283,989.2,7.4
2022-12-23 15:00:00,1.873,988.4,7.4
2022-12-23 16:00:00,1.379,986.9,7.5
2022-12-23 17:00:00,1.168,983.8,7.4
2022-12-23 18:00:00,0.911,983.9,7.3
2022-12-23 19:00:00,0.488,986.2,7.2
2022-12-23 20:00:00,0.212,988.8,7.1
2022-12-23 21:00:00,0.189,991.8,7.1
2022-12-23 22:00:00,0.063,993.8,6.9
2022-12-23 23:00:00,0.614,995.9,6.8
2022-12-24 00:00:00,1.037,997.9,6.7
2022-12-24 01:00:00,1.487,1000.1,6.7
2022-12-24 02:00:00,1.262,1001.6,6.8
2022-12-24 03:00:00,0.88,1002.9,6.5
2022-12-24 04:00:00,0.444,1004.4,6.2
2022-12-24 05:00:00,0.187,1005.1,6.3
2022-12-24 06:00:00,-0.172,1006.0,5.8
2022-12-24 07:00:00,-0.383,1006.9,5.6
2022-12-24 08:00:00,-0.48,1007.5,5.3
2022-12-24 09:00:00,-0.194,1007.9,5.2
2022-12-24 10:00:00,0.294,1007.9,5.4
2022-12-24 11:00:00,0.81,1008.7,5.5
2022-12-24 12:00:00,1.228,1009.1,5.6
2022-12-24 13:00:00,1.423,1009.7,5.6
2022-12-24 14:00:00,1.521,1010.2,5.8
2022-12-24 15:00:00,1.42,1010.6,5.0
2022-12-24 16:00:00,1.108,1010.3,5.0
2022-12-24 17:00:00,0.659,1010.0,5.0
2022-12-24 18:00:00,0.23,1009.8,4.9
2022-12-24 19:00:00,-0.126,1009.8,4.9
2022-12-24 20:00:00,-0.427,1010.4,4.9
2022-12-24 21:00:00,-0.541,1010.6,4.9
2022-12-24 22:00:00,-0.185,1011.1,4.5
2022-12-24 23:00:00,0.32,1011.7,5.0
2022-12-25 00:00:00,0.838,1012.6,5.2
2022-12-25 01:00:00,1.087,1012.7,5.4
2022-12-25 02:00:00,1.171,1013.2,5.3
2022-12-25 03:00:00,1.062,1013.0,5.3
2022-12-25 04:00:00,0.754,1013.4,4.3
2022-12-25 05:00:00,0.398,1013.1,4.0
2022-12-25 06:00:00,0.083,1012.9,4.3
2022-12-25 07:00:00,-0.178,1013.0,4.2
2022-12-25 08:00:00,-0.425,1012.9,3.7
2022-12-25 09:00:00,-0.485,1012.8,3.5
2022-12-25 10:00:00,-0.168,1012.8,4.2
2022-12-25 11:00:00,0.413,1013.0,4.2
2022-12-25 12:00:00,0.996,1013.6,4.4
2022-12-25 13:00:00,1.362,1014.0,4.7
2022-12-25 14:00:00,1.559,1014.4,4.4
2022-12-25 15:00:00,1.631,1014.6,4.0
2022-12-25 16:00:00,1.37,1013.9,4.2
2022-12-25 17:00:00,0.924,1013.0,4.3
2022-12-25 18:00:00,0.485,1012.5,4.3
2022-12-25 19:00:00,0.119,1012.5,4.1
2022-12-25 20:00:00,-0.187,1012.9,4.1
2022-12-25 21:00:00,-0.406,1013.4,4.2
2022-12-25 22:00:00,-0.405,1013.9,4.2
2022-12-25 23:00:00,-0.003,1014.8,4.2
2022-12-26 00:00:00,0.499,1016.1,4.5
2022-12-26 01:00:00,0.941,1016.7,4.6
2022-12-26 02:00:00,1.155,1017.3,4.5
2022-12-26 03:00:00,1.19,1018.1,4.7
2022-12-26 04:00:00,1.082,1018.4,4.7
2022-12-26 05:00:00,0.805,1018.8,4.1
2022-12-26 06:00:00,0.437,1019.0,3.9
2022-12-26 07:00:00,0.107,1019.9,3.9
2022-12-26 08:00:00,-0.179,1020.7,3.8
2022-12-26 09:00:00,-0.404,1021.3,3.8
2022-12-26 10:00:00,-0.389,1021.8,3.3
2022-12-26 11:00:00,-0.007,1022.4,4.2
2022-12-26 12:00:00,0.561,1023.7,3.9
2022-12-26 13:00:00,1.085,1024.0,4.2
2022-12-26 14:00:00,1.413,1024.4,4.3
2022-12-26 15:00:00,1.618,1024.9,4.6
2022-12-26 16:00:00,1.681,1024.5,4.1
2022-12-26 17:00:00,1.421,1024.0,4.0
2022-12-26 18:00:00,0.994,1023.4,4.3
2022-12-26 19:00:00,0.501,1023.1,4.2
2022-12-26 20:00:00,0.137,1023.2,4.1
2022-12-26 21:00:00,-0.138,1023.4,4.1
2022-12-26 22:00:00,-0.292,1022.8,4.0
2022-12-26 23:00:00,-0.115,1024.7,4.0
2022-12-27 00:00:00,0.332,1024.8,4.2
2022-12-27 01:00:00,0.772,1024.7,4.0
2022-12-27 02:00:00,1.114,1024.9,4.2
2022-12-27 03:00:00,1.321,1024.9,4.2
2022-12-27 04:00:00,1.392,1024.7,4.4
2022-12-27 05:00:00,1.334,1024.5,4.3
2022-12-27 06:00:00,1.076,1024.3,3.9
2022-12-27 07:00:00,0.672,1024.6,4.1
2022-12-27 08:00:00,0.345,1025.1,4.0
2022-12-27 09:00:00,0.06,1024.9,3.7
2022-12-27 10:00:00,-0.083,1025.1,4.0
2022-12-27 11:00:00,-0.017,1024.9,4.1
2022-12-27 12:00:00,0.333,1025.6,4.0
2022-12-27 13:00:00,0.765,1025.5,3.9
2022-12-27 14:00:00,1.204,1026.1,4.1
2022-12-27 15:00:00,1.472,1026.3,4.0
2022-12-27 16:00:00,1.603,1026.1,4.5
2022-12-27 17:00:00,1.536,1025.1,4.4
2022-12-27 18:00:00,1.249,1024.9,4.3
2022-12-27 19:00:00,0.83,1024.8,4.2
2022-12-27 20:00:00,0.41,1024.8,4.0
2022-12-27 21:00:00,0.086,1025.2,4.1
2022-12-27 22:00:00,-0.142,1025.7,4.2
2022-12-27 23:00:00,-0.279,1026.2,4.0
2022-12-28 00:00:00,-0.119,1026.6,3.9
2022-12-28 01:00:00,0.253,1027.0,3.8
2022-12-28 02:00:00,0.692,1027.0,4.1
2022-12-28 03:00:00,1.027,1026.7,4.1
2022-12-28 04:00:00,1.247,1026.6,4.0
2022-12-28 05:00:00,1.371,1026.1,4.4
2022-12-28 06:00:00,1.327,1026.5,4.3
2022-12-28 07:00:00,1.059,1026.6,4.2
2022-12-28 08:00:00,0.667,1026.6,4.1
2022-12-28 09:00:00,0.359,1026.6,4.1
2022-12-28 10:00:00,0.131,1026.3,4.0
2022-12-28 11:00:00,0.021,1026.4,3.9
2022-12-28 12:00:00,0.091,1027.2,4.1
2022-12-28 13:00:00,0.426,1027.5,3.7
2022-12-28 14:00:00,0.865,1028.2,3.9
2022-12-28 15:00:00,1.246,1028.1,4.1
2022-12-28 16:00:00,1.466,1027.7,4.1
2022-12-28 17:00:00,1.52,1027.0,4.3
2022-12-28 18:00:00,1.474,1025.9,4.4
2022-12-28 19:00:00,1.189,1025.4,4.3
2022-12-28 20:00:00,0.848,1025.2,4.3
2022-12-28 21:00:00,0.457,1025.5,4.3
2022-12-28 22:00:00,0.18,1025.7,4.3
2022-12-28 23:00:00,-0.04,1026.2,4.3
2022-12-29 00:00:00,-0.169,1026.4,4.2
2022-12-29 01:00:00,-0.015,1026.6,4.3
2022-12-29 02:00:00,0.297,1026.7,4.1
2022-12-29 03:00:00,0.707,1026.7,4.1
2022-12-29 04:00:00,1.063,1026.6,4.2
2022-12-29 05:00:00,1.319,1026.5,4.2
2022-12-29 06:00:00,1.438,1026.5,4.4
2022-12-29 07:00:00,1.303,1026.8,4.4
2022-12-29 08:00:00,1.005,1026.8,4.3
2022-12-29 09:00:00,0.637,1026.6,4.3
2022-12-29 10:00:00,0.363,1026.6,4.2
2022-12-29 11:00:00,0.154,1026.9,4.2
2022-12-29 12:00:00,0.039,1027.1,4.1
2022-12-29 13:00:00,0.136,1027.4,4.0
2022-12-29 14:00:00,0.444,1027.6,4.1
2022-12-29 15:00:00,0.823,1027.9,4.0
2022-12-29 16:00:00,1.128,1027.1,4.3
2022-12-29 17:00:00,1.269,1026.0,4.2
2022-12-29 18:00:00,1.324,1025.3,4.3
2022-12-29 19:00:00,1.327,1025.0,4.4
2022-12-29 20:00:00,1.124,1024.9,4.4
2022-12-29 21:00:00,0.805,1025.0,4.3
2022-12-29 22:00:00,0.458,1025.4,4.2
2022-12-29 23:00:00,0.178,1025.3,4.3
2022-12-30 00:00:00,-0.017,1025.6,4.2
2022-12-30 01:00:00,-0.102,1025.9,4.2
2022-12-30 02:00:00,0.043,1026.2,4.1
2022-12-30 03:00:00,0.359,1026.5,4.2
2022-12-30 04:00:00,0.773,1026.8,4.1
2022-12-30 05:00:00,1.147,1026.7,4.4
2022-12-30 06:00:00,1.367,1026.5,4.2
2022-12-30 07:00:00,1.44,1026.8,4.3
2022-12-30 08:00:00,1.266,1026.6,4.2
2022-12-30 09:00:00,0.982,1026.1,4.4
2022-12-30 10:00:00,0.7,1026.1,4.3
2022-12-30 11:00:00,0.502,1026.1,4.2
2022-12-30 12:00:00,0.332,1026.4,4.3
2022-12-30 13:00:00,0.233,1026.5,4.1
2022-12-30 14:00:00,0.278,1026.5,4.0
2022-12-30 15:00:00,0.518,1026.5,4.2
2022-12-30 16:00:00,0.808,1025.8,4.2
2022-12-30 17:00:00,1.089,1025.0,4.5
2022-12-30 18:00:00,1.278,1024.0,4.3
2022-12-30 19:00:00,1.382,1023.2,4.5
2022-12-30 20:00:00,1.351,1023.2,4.6
2022-12-30 21:00:00,1.126,1022.8,4.7
2022-12-30 22:00:00,0.847,1023.1,4.3
2022-12-30 23:00:00,0.527,1023.5,4.4
2022-12-31 00:00:00,0.268,1024.1,4.4
2022-12-31 01:00:00,0.084,1024.0,4.3
2022-12-31 02:00:00,0.037,1023.6,4.3
2022-12-31 03:00:00,0.254,1023.5,4.6
2022-12-31 04:00:00,0.617,1022.9,4.2
2022-12-31 05:00:00,1.025,1022.6,4.3
2022-12-31 06:00:00,1.345,1022.3,4.5
2022-12-31 07:00:00,1.504,1022.1,4.7
2022-12-31 08:00:00,1.533,1021.6,4.5
2022-12-31 09:00:00,1.38,1020.4,4.6
2022-12-31 10:00:00,1.159,1019.6,4.7
2022-12-31 11:00:00,0.896,1019.1,4.7
2022-12-31 12:00:00,0.685,1020.1,4.5
2022-12-31 13:00:00,0.48,1019.2,4.3
2022-12-31 14:00:00,0.356,1018.5,4.5
2022-12-31 15:00:00,0.402,1017.9,4.7
2022-12-31 16:00:00,0.605,1017.1,4.6
2022-12-31 17:00:00,0.82,1015.4,4.7
2022-12-31 18:00:00,1.073,1014.2,4.4
2022-12-31 19:00:00,1.303,1013.7,5.0
2022-12-31 20:00:00,1.438,1013.1,4.7
2022-12-31 21:00:00,1.371,1012.3,4.7
2022-12-31 22:00:00,1.175,1011.5,4.7
2022-12-31 23:00:00,0.903,1011.1,4.4
2023-01-01 00:00:00,0.594,1010.7,4.4
2023-01-01 01:00:00,0.386,1009.9,4.5
2023-01-01 02:00:00,0.226,1009.1,4.5
2023-01-01 03:00:00,0.258,1008.9,4.6
2023-01-01 04:00:00,0.486,1008.4,4.4
2023-01-01 05:00:00,0.846,1007.2,4.4
2023-01-01 06:00:00,1.209,1007.2,4.8
2023-01-01 07:00:00,1.425,1007.6,4.6
2023-01-01 08:00:00,1.439,1008.3,4.8
2023-01-01 09:00:00,1.497,1008.7,4.9
2023-01-01 10:00:00,1.395,1009.1,4.9
2023-01-01 11:00:00,1.224,1010.2,4.8
2023-01-01 12:00:00,0.897,1010.8,4.8
2023-01-01 13:00:00,0.602,1012.1,4.4
2023-01-01 14:00:00,0.372,1012.5,4.8
2023-01-01 15:00:00,0.203,1013.9,4.8
2023-01-01 16:00:00,0.268,1014.1,4.9
2023-01-01 17:00:00,0.416,1013.5,4.9
2023-01-01 18:00:00,0.711,1013.8,4.9
2023-01-01 19:00:00,0.909,1013.5,5.2
2023-01-01 20:00:00,1.102,1014.0,5.1
2023-01-01 21:00:00,1.219,1014.5,4.8
2023-01-01 22:00:00,1.266,1014.6,4.9
2023-01-01 23:00:00,1.142,1014.9,4.5
2023-01-02 00:00:00,0.847,1016.4,4.6
2023-01-02 01:00:00,0.513,1016.7,4.3
2023-01-02 02:00:00,0.256,1017.2,4.8
2023-01-02 03:00:00,0.109,1017.2,4.8
2023-01-02 04:00:00,0.2,1017.4,4.8
2023-01-02 05:00:00,0.476,1017.3,4.9
2023-01-02 06:00:00,0.866,1017.2,4.6
2023-01-02 07:00:00,1.212,1017.6,5.1
2023-01-02 08:00:00,1.386,1018.6,5.0
2023-01-02 09:00:00,1.464,1018.3,5.1
2023-01-02 10:00:00,1.472,1018.8,5.1
2023-01-02 11:00:00,1.367,1018.9,5.3
2023-01-02 12:00:00,1.163,1019.9,5.0
2023-01-02 13:00:00,0.864,1020.5,5.0
2023-01-02 14:00:00,0.631,1021.1,4.8
2023-01-02 15:00:00,0.428,1021.1,5.2
2023-01-02 16:00:00,0.233,1020.5,5.0
2023-01-02 17:00:00,0.223,1019.8,5.2
2023-01-02 18:00:00,0.417,1019.4,5.2
2023-01-02 19:00:00,0.74,1019.4,5.1
2023-01-02 20:00:00,1.043,1019.8,4.9
2023-01-02 21:00:00,1.255,1019.8,5.4
2023-01-02 22:00:00,1.306,1020.1,5.5
2023-01-02 23:00:00,1.231,1020.4,5.2
